quote_id,job_name,job_category,sqft_final,quoted_total,year
2980,20FR Chantier bardeaux,Bardeaux,900.0,6128.37,2023
2986,40EN Elastomer worksite,Other,8200.0,199435.42,2023
2992,40FR Chantier Elastomère,Other,1560.0,22731.87,2023
2993,40FR Chantier Elastomère,Other,800.0,21749.38,2023
2995,20FR Chantier bardeaux,Bardeaux,180.0,3267.18,2023
2997,40FR Chantier Elastomère,Other,570.0,13039.14,2023
2999,40FR Chantier Elastomère,Other,4000.0,58974.15,2023
3003,40EN Elastomer worksite,Other,8200.0,175950.42,2023
3009,40FR Chantier Elastomère,Other,1350.0,26216.91,2023
3010,20FR Chantier bardeaux,Bardeaux,1160.0,6584.43,2023
3011,20FR Chantier bardeaux,Bardeaux,1325.0,6858.47,2023
3014,40FR Chantier Elastomère,Other,1320.0,2720.82,2023
3016,40FR Chantier Elastomère,Other,850.0,15776.68,2023
3017,20FR Chantier bardeaux,Bardeaux,200.0,1709.08,2023
3018,"Remise aux normes toitures de bardeaux (pontage, isolation, ventilation, jeu d'air)",Bardeaux,1440.0,5100.0,2023
3019,40FR Chantier Elastomère,Other,2250.0,36016.82,2023
3024,"Remise aux normes toitures de bardeaux (pontage, isolation, ventilation, jeu d'air)",Bardeaux,1440.0,31797.24,2023
3026,20FR Chantier bardeaux,Bardeaux,1800.0,4564.56,2023
3035,20FR Chantier bardeaux,Bardeaux,800.0,7734.58,2023
3048,20FR Chantier bardeaux,Bardeaux,200.0,1861.32,2023
3050,Installation de Gouttière GRS,Gutters,50.0,2142.78,2023
3052,20FR Chantier bardeaux,Bardeaux,2100.0,12171.56,2023
3053,40FR Chantier Elastomère,Other,1500.0,23701.21,2023
3059,40EN Elastomer worksite,Other,41000.0,139401.88,2023
3078,20FR Chantier bardeaux,Bardeaux,2200.0,9777.23,2023
3083,20FR Chantier bardeaux,Bardeaux,1100.0,5665.83,2023
3084,20FR Chantier bardeaux,Bardeaux,1650.0,10131.23,2023
3089,20FR Chantier bardeaux,Bardeaux,1600.0,7344.91,2023
3090,20FR Chantier bardeaux,Bardeaux,140.0,1290.66,2023
3098,40FR Chantier Elastomère,Other,1000.0,18709.75,2023
3100,40FR Chantier Elastomère,Other,1120.0,17773.73,2023
3101,40FR Chantier Elastomère,Other,1750.0,18237.59,2023
3103,40FR Chantier Elastomère,Other,1000.0,17667.97,2023
3105,40FR Chantier Elastomère,Other,260.0,4618.77,2023
3106,40FR Chantier Elastomère,Other,1940.0,35514.13,2023
3116,20FR Chantier bardeaux,Bardeaux,1180.0,5853.84,2023
3117,40FR Chantier Elastomère,Other,1300.0,17496.81,2023
3118,40FR Chantier Elastomère,Other,2150.0,27132.07,2023
3119,40FR Chantier Elastomère,Other,2750.0,45576.98,2023
3120,40EN Elastomer worksite,Other,2750.0,51567.62,2023
3126,20FR Chantier bardeaux,Bardeaux,1300.0,7069.52,2023
3129,40FR Chantier Elastomère,Other,300.0,4842.09,2023
3133,40FR Chantier Elastomère,Other,1000.0,18493.11,2023
3134,40FR Chantier Elastomère,Other,1250.0,19591.94,2023
3135,40FR Chantier Elastomère,Other,925.0,16150.86,2023
3139,20FR Chantier bardeaux,Bardeaux,2200.0,14046.38,2023
3141,20FR Chantier bardeaux,Bardeaux,1800.0,9053.75,2023
3144,40FR Chantier Elastomère,Other,1080.0,17989.98,2023
3145,40EN Elastomer worksite,Other,400.0,6207.6,2023
3146,20EN Shingle roof,Bardeaux,1500.0,9308.95,2023
3147,40EN Elastomer worksite,Other,1960.0,26399.81,2023
3150,20FR Chantier bardeaux,Bardeaux,11750.0,97000.51,2023
3151,40FR Chantier Elastomère,Other,7000.0,90376.08,2023
3152,40EN Elastomer worksite,Other,4100.0,84409.32,2023
3154,40EN Elastomer worksite,Other,8200.0,135044.21,2023
3155,40FR Chantier Elastomère,Other,7400.0,108061.41,2023
3161,40EN Elastomer worksite,Other,400.0,6607.6,2023
3162,20FR Chantier bardeaux,Bardeaux,1500.0,8887.3,2023
3167,40FR Chantier Elastomère,Other,950.0,15465.36,2023
3168,20FR Chantier bardeaux,Bardeaux,1300.0,6472.89,2023
3170,40FR Chantier Elastomère,Other,360.0,9048.67,2023
3171,40FR Chantier Elastomère,Other,360.0,1190.0,2023
3174,20FR Chantier bardeaux,Bardeaux,3500.0,19934.83,2023
3178,40EN Elastomer worksite,Other,1400.0,20277.27,2023
3180,20FR Chantier bardeaux,Bardeaux,2000.0,11171.52,2023
3182,40EN Elastomer worksite,Other,950.0,18523.76,2023
3184,20FR Chantier bardeaux,Bardeaux,1400.0,5019.7,2023
3186,20EN Shingle roof,Bardeaux,1500.0,7206.24,2023
3187,20FR Chantier bardeaux,Bardeaux,1600.0,10138.62,2023
3190,40FR Chantier Elastomère,Other,3200.0,51791.57,2023
3191,40FR Chantier Elastomère,Other,3200.0,52231.03,2023
3195,40FR Chantier Elastomère,Other,650.0,18102.6,2023
3196,40FR Chantier Elastomère,Other,1000.0,18019.66,2023
3197,40FR Chantier Elastomère,Other,3250.0,61395.03,2023
3198,40FR Chantier Elastomère,Other,2600.0,46260.8,2023
3199,40FR Chantier Elastomère,Other,1000.0,16123.77,2023
3200,40FR Chantier Elastomère,Other,2140.0,41955.65,2023
3203,40FR Chantier Elastomère,Other,400.0,14980.68,2023
3204,40FR Chantier Elastomère,Other,1000.0,14808.68,2023
3205,40FR Chantier Elastomère,Other,800.0,11578.03,2023
3206,40FR Chantier Elastomère,Other,3200.0,53135.57,2023
3208,40EN Elastomer worksite,Other,120.0,7486.19,2023
3209,40FR Chantier Elastomère,Other,3250.0,104493.68,2023
3213,20FR Chantier bardeaux,Bardeaux,5400.0,35945.35,2023
3214,20FR Chantier bardeaux,Bardeaux,1380.0,7994.95,2023
3218,40FR Chantier Elastomère,Other,2140.0,45789.65,2023
3220,40FR Chantier Elastomère,Other,900.0,16720.01,2023
3222,20FR Chantier bardeaux,Bardeaux,1300.0,7961.37,2023
3223,40FR Chantier Elastomère,Other,900.0,19988.74,2023
3226,40EN Elastomer worksite,Other,120.0,2118.59,2023
3227,40FR Chantier Elastomère,Other,1300.0,20072.73,2023
3229,40FR Chantier Elastomère,Other,1300.0,20232.52,2023
3231,40FR Chantier Elastomère,Other,2000.0,23182.34,2023
3232,21FR Options & travaux divers bardeaux,Bardeaux,2950.0,16817.86,2023
3237,20FR Chantier bardeaux,Bardeaux,125.0,1842.48,2023
3238,40FR Chantier Elastomère,Other,1175.0,20565.8,2023
3239,20FR Chantier bardeaux,Bardeaux,2800.0,16765.02,2023
3240,20EN Shingle roof,Bardeaux,1580.0,12673.51,2023
3241,40EN Elastomer worksite,Other,1580.0,13929.07,2023
3244,20FR Chantier bardeaux,Bardeaux,2700.0,16823.22,2023
3245,20EN Shingle roof,Bardeaux,1400.0,8371.98,2023
3247,40EN Elastomer worksite,Other,1400.0,14928.6,2023
3248,20EN Shingle roof,Bardeaux,415.0,1795.0,2023
3249,20EN Shingle roof,Bardeaux,1350.0,7952.45,2023
3254,40FR Chantier Elastomère,Other,4000.0,60534.88,2023
3255,20FR Chantier bardeaux,Bardeaux,2000.0,11798.13,2023
3256,40FR Chantier Elastomère,Other,1175.0,18665.8,2023
3259,20FR Chantier bardeaux,Bardeaux,520.0,3571.7,2023
3260,20FR Chantier bardeaux,Bardeaux,1024.0,8707.29,2023
3261,20FR Chantier bardeaux,Bardeaux,2275.0,8636.27,2023
3262,20FR Chantier bardeaux,Bardeaux,1374.0,5265.82,2023
3267,40FR Chantier Elastomère,Other,320.0,6882.56,2023
3271,20EN Shingle roof,Bardeaux,2500.0,19781.31,2023
3272,40EN Elastomer worksite,Other,1700.0,21044.23,2023
3275,40FR Chantier Elastomère,Other,1200.0,34237.16,2023
3278,40FR Chantier Elastomère,Other,1180.0,16990.0,2023
3280,40EN Elastomer worksite,Other,1700.0,21044.23,2023
3282,40FR Chantier Elastomère,Other,1400.0,55300.6,2023
3283,20FR Chantier bardeaux,Bardeaux,800.0,7265.08,2023
3284,Vente Matériaux,Ventilation,1500.0,9543.27,2023
3286,20FR Chantier bardeaux,Bardeaux,700.0,9417.83,2023
3288,20FR Chantier bardeaux,Bardeaux,9300.0,58825.71,2023
3291,20FR Chantier bardeaux,Bardeaux,700.0,5483.54,2023
3297,20FR Chantier bardeaux,Bardeaux,2600.0,15357.82,2023
3300,40FR Chantier Elastomère,Other,800.0,18885.71,2023
3301,,Unknown,800.0,3120.0,2023
3302,40FR Chantier Elastomère,Other,1750.0,37520.36,2023
3304,40FR Chantier Elastomère,Other,1020.0,3900.0,2023
3306,40FR Chantier Elastomère,Other,1020.0,16855.19,2023
3307,20FR Chantier bardeaux,Bardeaux,720.0,5973.91,2023
3315,20FR Chantier bardeaux,Bardeaux,1000.0,6292.3,2023
3316,20FR Chantier bardeaux,Bardeaux,540.0,5841.18,2023
3317,40FR Chantier Elastomère,Other,2200.0,33943.68,2023
3321,40EN Elastomer worksite,Other,2000.0,22275.2,2023
3322,20FR Chantier bardeaux,Bardeaux,1440.0,7502.55,2023
3325,20EN Shingle roof,Bardeaux,1200.0,7878.06,2023
3327,20FR Chantier bardeaux,Bardeaux,1150.0,7914.54,2023
3328,40FR Chantier Elastomère,Other,240.0,6749.4,2023
3330,20FR Chantier bardeaux,Bardeaux,1300.0,8246.54,2023
3331,40FR Chantier Elastomère,Other,600.0,15249.97,2023
3333,20FR Chantier bardeaux,Bardeaux,1000.0,11563.36,2023
3336,20FR Chantier bardeaux,Bardeaux,1720.0,11370.01,2023
3338,Installation de Gouttière GRS,Gutters,185.0,11251.0,2023
3339,20FR Chantier bardeaux,Bardeaux,1150.0,7664.54,2023
3340,20FR Chantier bardeaux,Bardeaux,1150.0,7664.54,2023
3341,40FR Chantier Elastomère,Other,240.0,6749.4,2023
3342,40FR Chantier Elastomère,Other,1100.0,15443.58,2023
3343,40FR Chantier Elastomère,Other,1000.0,22338.17,2023
3344,20FR Chantier bardeaux,Bardeaux,1230.0,6912.59,2023
3345,40FR Chantier Elastomère,Other,1600.0,26138.83,2023
3346,40FR Chantier Elastomère,Other,450.0,8043.55,2023
3348,40FR Chantier Elastomère,Other,200.0,5873.8,2023
3349,40FR Chantier Elastomère,Other,1600.0,30909.76,2023
3350,20FR Chantier bardeaux,Bardeaux,1300.0,7650.52,2023
3358,20FR Chantier bardeaux,Bardeaux,1000.0,7113.35,2023
3359,40FR Chantier Elastomère,Other,1200.0,18896.72,2023
3363,40FR Chantier Elastomère,Other,350.0,29437.76,2023
3365,20FR Chantier bardeaux,Bardeaux,1600.0,9519.12,2023
3366,20EN Shingle roof,Bardeaux,1200.0,7975.97,2023
3367,40FR Chantier Elastomère,Other,900.0,15534.5,2023
3368,20FR Chantier bardeaux,Bardeaux,1600.0,5392.84,2023
3369,40FR Chantier Elastomère,Other,350.0,6911.27,2023
3370,Installation de Gouttière GRS,Gutters,700.0,11500.0,2023
3372,Instllation unique du puits de lumière sans la boîte ,Skylights,1500.0,35512.37,2023
3374,40EN Elastomer worksite,Other,1250.0,15117.06,2023
3375,40FR Chantier Elastomère,Other,1000.0,19550.34,2023
3376,,Unknown,300.0,11400.0,2023
3381,40FR Chantier Elastomère,Other,900.0,15063.07,2023
3382,40FR Chantier Elastomère,Other,1000.0,26341.04,2023
3383,20FR Chantier bardeaux,Bardeaux,2800.0,17682.52,2023
3385,20FR Chantier bardeaux,Bardeaux,4200.0,26266.67,2023
3387,40FR Chantier Elastomère,Other,1125.0,17079.33,2023
3391,20EN Shingle roof,Bardeaux,950.0,7599.54,2023
3392,20FR Chantier bardeaux,Bardeaux,1700.0,9747.15,2023
3393,20FR Chantier bardeaux,Bardeaux,140.0,1298.22,2023
3399,40FR Chantier Elastomère,Other,1100.0,16006.92,2023
3400,40FR Chantier Elastomère,Other,1000.0,16443.4,2023
3401,40FR Chantier Elastomère,Other,1100.0,17714.7,2023
3403,40FR Chantier Elastomère,Other,1500.0,21646.45,2023
3405,20FR Chantier bardeaux,Bardeaux,1800.0,9968.5,2023
3408,20FR Chantier bardeaux,Bardeaux,3000.0,17900.42,2023
3411,20FR Chantier bardeaux,Bardeaux,2600.0,15617.14,2023
3416,20EN Shingle roof,Bardeaux,1500.0,9665.15,2023
3420,40FR Chantier Elastomère,Other,1350.0,400.0,2023
3423,20FR Chantier bardeaux,Bardeaux,1500.0,8171.98,2023
3425,40EN Elastomer worksite,Other,2800.0,35285.02,2023
3426,40FR Chantier Elastomère,Other,1100.0,17499.99,2023
3427,40FR Chantier Elastomère,Other,820.0,15182.57,2023
3428,40FR Chantier Elastomère,Other,1250.0,25999.09,2023
3432,40FR Chantier Elastomère,Other,3850.0,64194.24,2023
3433,20FR Chantier bardeaux,Bardeaux,200.0,816.84,2023
3434,40EN Elastomer worksite,Other,1500.0,33573.8,2023
3441,5EN Extra Work,Other,100.0,2190.0,2023
3442,40FR Chantier Elastomère,Other,3200.0,45159.41,2023
3444,40FR Chantier Elastomère,Other,1650.0,27880.83,2023
3452,20FR Chantier bardeaux,Bardeaux,1500.0,7503.66,2023
3453,20FR Chantier bardeaux,Bardeaux,1400.0,5019.7,2023
3455,20FR Chantier bardeaux,Bardeaux,1800.0,9826.92,2023
3456,20FR Chantier bardeaux,Bardeaux,2000.0,11779.82,2023
3457,40EN Elastomer worksite,Other,1000.0,16868.07,2023
3458,40EN Elastomer worksite,Other,1300.0,21814.79,2023
3459,20FR Chantier bardeaux,Bardeaux,650.0,5041.21,2023
3461,20FR Chantier bardeaux,Bardeaux,100.0,1249.48,2023
3466,20FR Chantier bardeaux,Bardeaux,1300.0,7613.57,2023
3467,40FR Chantier Elastomère,Other,1350.0,21227.38,2023
3475,40FR Chantier Elastomère,Other,1570.0,23416.65,2023
3476,40FR Chantier Elastomère,Other,2200.0,50265.94,2023
3477,40FR Chantier Elastomère,Other,2200.0,49065.94,2023
3478,40FR Chantier Elastomère,Other,2750.0,60350.64,2023
3479,40FR Chantier Elastomère,Other,2200.0,65209.44,2023
3482,40FR Chantier Elastomère,Other,2200.0,61582.31,2023
3483,40FR Chantier Elastomère,Other,2200.0,61582.31,2023
3484,40FR Chantier Elastomère,Other,2750.0,73992.98,2023
3485,40FR Chantier Elastomère,Other,2200.0,83423.04,2023
3487,40FR Chantier Elastomère,Other,1335.0,25695.26,2023
3490,40FR Chantier Elastomère,Other,1900.0,28980.41,2023
3491,40FR Chantier Elastomère,Other,800.0,22714.42,2023
3492,40EN Elastomer worksite,Other,1250.0,24024.92,2023
3494,20FR Chantier bardeaux,Bardeaux,4200.0,34916.27,2023
3497,20FR Chantier bardeaux,Bardeaux,200.0,2424.16,2023
3498,20FR Chantier bardeaux,Bardeaux,200.0,4905.97,2023
3503,20FR Chantier bardeaux,Bardeaux,50.0,833.46,2023
3504,"Remise aux normes toitures de bardeaux (pontage, isolation, ventilation, jeu d'air)",Bardeaux,1440.0,10950.4,2023
3505,20FR Chantier bardeaux,Bardeaux,1250.0,8508.57,2023
3508,20FR Chantier bardeaux,Bardeaux,1650.0,10712.25,2023
3509,20EN Shingle roof,Bardeaux,90.0,1693.29,2023
3510,20FR Chantier bardeaux,Bardeaux,1450.0,8636.17,2023
3512,40EN Elastomer worksite,Other,240.0,9864.29,2023
3513,20EN Shingle roof,Bardeaux,1000.0,6887.67,2023
3514,40EN Elastomer worksite,Other,250.0,9864.29,2023
3515,40EN Elastomer worksite,Other,250.0,10074.29,2023
3516,40EN Elastomer worksite,Other,360.0,10553.23,2023
3517,40EN Elastomer worksite,Other,1750.0,26636.28,2023
3523,20EN Shingle roof,Bardeaux,250.0,2321.48,2023
3525,20FR Chantier bardeaux,Bardeaux,2600.0,118290.0,2023
3527,20FR Chantier bardeaux,Bardeaux,900.0,7599.75,2023
3529,20FR Chantier bardeaux,Bardeaux,450.0,3475.04,2023
3530,20FR Chantier bardeaux,Bardeaux,350.0,3603.71,2023
3531,20FR Chantier bardeaux,Bardeaux,1100.0,7330.97,2023
3532,20FR Chantier bardeaux,Bardeaux,370.0,5119.52,2023
3533,20FR Chantier bardeaux,Bardeaux,1150.0,7457.54,2023
3538,20FR Chantier bardeaux,Bardeaux,1260.0,8505.11,2023
3542,40FR Chantier Elastomère,Other,240.0,5920.2,2023
3544,20FR Chantier bardeaux,Bardeaux,200.0,4010.66,2023
3546,20FR Chantier bardeaux,Bardeaux,750.0,4151.38,2023
3562,40FR Chantier Elastomère,Other,900.0,17861.41,2023
3566,40FR Chantier Elastomère,Other,950.0,19304.32,2023
3567,20FR Chantier bardeaux,Bardeaux,700.0,4476.12,2023
3568,40EN Elastomer worksite,Other,1000.0,27962.91,2023
3570,20EN Shingle roof,Bardeaux,75.0,1646.31,2023
3572,20FR Chantier bardeaux,Bardeaux,1050.0,7612.04,2023
3573,40FR Chantier Elastomère,Other,1150.0,24900.13,2023
3575,20FR Chantier bardeaux,Bardeaux,180.0,1536.0,2023
3577,20FR Chantier bardeaux,Bardeaux,1400.0,8786.76,2023
3578,20FR Chantier bardeaux,Bardeaux,1000.0,8365.14,2023
3579,40FR Chantier Elastomère,Other,650.0,19582.6,2023
3580,40FR Chantier Elastomère,Other,650.0,23082.6,2023
3583,20FR Chantier bardeaux,Bardeaux,2000.0,10553.24,2023
3584,40FR Chantier Elastomère,Other,650.0,4000.0,2023
3586,40FR Chantier Elastomère,Other,1000.0,16875.24,2023
3588,20EN Shingle roof,Bardeaux,1350.0,9131.14,2023
3590,40EN Elastomer worksite,Other,600.0,19292.91,2023
3595,5EN Extra Work,Other,100.0,4200.0,2023
3596,20FR Chantier bardeaux,Bardeaux,1500.0,9478.98,2023
3597,20FR Chantier bardeaux,Bardeaux,1350.0,7930.64,2023
3598,20EN Shingle roof,Bardeaux,1700.0,9608.33,2023
3600,20FR Chantier bardeaux,Bardeaux,1547.0,44147.56,2023
3601,20FR Chantier bardeaux,Bardeaux,1300.0,20074.26,2023
3602,40FR Chantier Elastomère,Other,300.0,3680.42,2023
3606,20FR Chantier bardeaux,Bardeaux,1500.0,9037.65,2023
3612,20FR Chantier bardeaux,Bardeaux,120.0,1794.46,2023
3613,20FR Chantier bardeaux,Bardeaux,1800.0,10395.13,2023
3616,93EN ADS Re-surfacing Elastomer (heat-welded),Heat Cables,2430.0,34058.97,2023
3617,40FR Chantier Elastomère,Other,2430.0,9430.0,2023
3619,40FR Chantier Elastomère,Other,930.0,29039.97,2023
3620,40FR Chantier Elastomère,Other,250.0,6172.17,2023
3622,40FR Chantier Elastomère,Other,1600.0,16843.21,2023
3623,40FR Chantier Elastomère,Other,2400.0,75864.45,2023
3624,20FR Chantier bardeaux,Bardeaux,1150.0,7331.54,2023
3625,20FR Chantier bardeaux,Bardeaux,1200.0,7755.19,2023
3626,40FR Chantier Elastomère,Other,1400.0,20270.74,2023
3627,40FR Chantier Elastomère,Other,1500.0,28297.0,2023
3628,40FR Chantier Elastomère,Other,1350.0,21134.93,2023
3630,40FR Chantier Elastomère,Other,600.0,2837.48,2023
3632,20FR Chantier bardeaux,Bardeaux,2270.0,11743.41,2023
3633,20FR Chantier bardeaux,Bardeaux,1500.0,9419.48,2023
3636,20FR Chantier bardeaux,Bardeaux,1500.0,9338.88,2023
3642,40FR Chantier Elastomère,Other,450.0,9518.04,2023
3644,40FR Chantier Elastomère,Other,7800.0,122659.78,2023
3647,20FR Chantier bardeaux,Bardeaux,1850.0,10342.23,2023
3649,40FR Chantier Elastomère,Other,960.0,16607.58,2023
3650,40FR Chantier Elastomère,Other,950.0,23091.97,2023
3651,20FR Chantier bardeaux,Bardeaux,1650.0,8663.71,2023
3652,20FR Chantier bardeaux,Bardeaux,1000.0,6858.27,2023
3653,20FR Chantier bardeaux,Bardeaux,3200.0,20590.79,2023
3656,20FR Chantier bardeaux,Bardeaux,1710.0,10643.9,2023
3657,40FR Chantier Elastomère,Other,450.0,10714.13,2023
3658,40FR Chantier Elastomère,Other,450.0,12661.65,2023
3659,40FR Chantier Elastomère,Other,1200.0,17993.28,2023
3660,40FR Chantier Elastomère,Other,15800.0,155749.31,2023
3662,40FR Chantier Elastomère,Other,2400.0,29135.29,2023
3663,"A SUPPR Création de pente en polyisocyanurate, Membrane Élastomère ",Élastomère,2400.0,12435.16,2023
3664,40FR Chantier Elastomère,Other,1150.0,22289.84,2023
3665,20FR Chantier bardeaux,Bardeaux,1065.0,9084.85,2023
3666,40FR Chantier Elastomère,Other,960.0,16483.5,2023
3671,40FR Chantier Elastomère,Other,1650.0,27312.4,2023
3673,20EN Shingle roof,Bardeaux,3700.0,29437.13,2023
3677,20FR Chantier bardeaux,Bardeaux,1600.0,9852.89,2023
3678,20FR Chantier bardeaux,Bardeaux,1400.0,10313.69,2023
3679,20FR Chantier bardeaux,Bardeaux,1000.0,16936.74,2023
3680,20FR Chantier bardeaux,Bardeaux,3200.0,30627.71,2023
3682,40FR Chantier Elastomère,Other,2400.0,28835.29,2023
3684,"A SUPPR Création de pente en polyisocyanurate, Membrane Élastomère ",Élastomère,2400.0,13475.16,2023
3685,40FR Chantier Elastomère,Other,4000.0,73555.89,2023
3686,20FR Chantier bardeaux,Bardeaux,1400.0,5019.7,2023
3687,20FR Chantier bardeaux,Bardeaux,1400.0,5019.7,2023
3692,40FR Chantier Elastomère,Other,2100.0,44709.13,2023
3697,20FR Chantier bardeaux,Bardeaux,1300.0,7656.0,2023
3699,20FR Chantier bardeaux,Bardeaux,850.0,5386.71,2023
3700,40FR Chantier Elastomère,Other,1000.0,19980.64,2023
3703,40FR Chantier Elastomère,Other,2100.0,35978.87,2023
3704,40FR Chantier Elastomère,Other,4000.0,55342.93,2023
3705,20FR Chantier bardeaux,Bardeaux,90.0,525.8,2023
3707,20FR Chantier bardeaux,Bardeaux,2000.0,10279.73,2023
3708,20FR Chantier bardeaux,Bardeaux,1300.0,4258.71,2023
3714,20FR Chantier bardeaux,Bardeaux,80.0,1151.79,2023
3717,20FR Chantier bardeaux,Bardeaux,1600.0,11713.93,2023
3719,20EN Shingle roof,Bardeaux,950.0,7289.54,2023
3722,20FR Chantier bardeaux,Bardeaux,2500.0,14580.22,2023
3725,20EN Shingle roof,Bardeaux,1350.0,8262.54,2023
3732,40FR Chantier Elastomère,Other,850.0,22999.7,2023
3733,40FR Chantier Elastomère,Other,1500.0,34540.35,2023
3734,40FR Chantier Elastomère,Other,1500.0,67331.6,2023
3737,20FR Chantier bardeaux,Bardeaux,1400.0,8538.03,2023
3739,20FR Chantier bardeaux,Bardeaux,1250.0,7929.85,2023
3740,40EN Elastomer worksite,Other,600.0,9917.66,2023
3743,40EN Elastomer worksite,Other,400.0,6950.49,2023
3744,20EN Shingle roof,Bardeaux,1600.0,9579.82,2023
3745,20FR Chantier bardeaux,Bardeaux,2300.0,13093.84,2023
3746,20FR Chantier bardeaux,Bardeaux,400.0,3729.97,2023
3747,40FR Chantier Elastomère,Other,850.0,17762.54,2023
3748,20FR Chantier bardeaux,Bardeaux,4000.0,27557.35,2023
3749,40FR Chantier Elastomère,Other,850.0,17762.54,2023
3753,20FR Chantier bardeaux,Bardeaux,1100.0,7572.84,2023
3754,20FR Chantier bardeaux,Bardeaux,1900.0,11240.7,2023
3759,20FR Chantier bardeaux,Bardeaux,150.0,1039.79,2023
3761,20EN Shingle roof,Bardeaux,1500.0,8588.16,2023
3764,20FR Chantier bardeaux,Bardeaux,500.0,3074.9,2023
3765,20FR Chantier bardeaux,Bardeaux,1500.0,8542.23,2023
3766,40FR Chantier Elastomère,Other,1050.0,22590.96,2023
3767,40FR Chantier Elastomère,Other,1050.0,19862.39,2023
3768,40FR Chantier Elastomère,Other,2000.0,35499.31,2023
3769,40FR Chantier Elastomère,Other,1300.0,24683.17,2023
3772,20FR Chantier bardeaux,Bardeaux,100.0,500.6,2023
3773,40FR Chantier Elastomère,Other,1150.0,30366.28,2023
3777,5FR Extras chantiers,Other,750.0,13164.72,2023
3778,20FR Chantier bardeaux,Bardeaux,1500.0,8577.06,2023
3779,20FR Chantier bardeaux,Bardeaux,2400.0,14125.32,2023
3780,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,1990.91,2023
3781,20FR Chantier bardeaux,Bardeaux,1350.0,8555.54,2023
3782,20FR Chantier bardeaux,Bardeaux,1500.0,10125.4,2023
3783,20FR Chantier bardeaux,Bardeaux,1350.0,7722.93,2023
3784,40FR Chantier Elastomère,Other,1700.0,22306.75,2023
3785,40FR Chantier Elastomère,Other,1150.0,19889.66,2023
3786,40FR Chantier Elastomère,Other,800.0,12419.35,2023
3788,40FR Chantier Elastomère,Other,2700.0,47381.69,2023
3790,20FR Chantier bardeaux,Bardeaux,2830.0,17263.55,2023
3792,20FR Chantier bardeaux,Bardeaux,700.0,6267.74,2023
3793,40FR Chantier Elastomère,Other,660.0,16490.69,2023
3794,Démolition Terrasse toit plat,Other,2004.0,2696.0,2023
3796,20FR Chantier bardeaux,Bardeaux,1200.0,8126.77,2023
3797,20FR Chantier bardeaux,Bardeaux,2000.0,10632.52,2023
3799,20FR Chantier bardeaux,Bardeaux,1200.0,7502.17,2023
3800,20EN Shingle roof,Bardeaux,300.0,5335.93,2023
3802,20EN Shingle roof,Bardeaux,150.0,1739.78,2023
3810,40EN Elastomer worksite,Other,2500.0,42537.18,2023
3812,40FR Chantier Elastomère,Other,4700.0,90622.81,2023
3815,20FR Chantier bardeaux,Bardeaux,3000.0,20847.58,2023
3816,40FR Chantier Elastomère,Other,1400.0,20781.47,2023
3818,20FR Chantier bardeaux,Bardeaux,2300.0,16811.07,2023
3821,20FR Chantier bardeaux,Bardeaux,150.0,1706.77,2023
3822,20FR Chantier bardeaux,Bardeaux,1600.0,9699.09,2023
3823,20FR Chantier bardeaux,Bardeaux,2000.0,10567.62,2023
3825,20FR Chantier bardeaux,Bardeaux,1150.0,7992.17,2023
3827,20FR Chantier bardeaux,Bardeaux,1800.0,7758.18,2023
3829,20FR Chantier bardeaux,Bardeaux,1800.0,7758.18,2023
3831,20FR Chantier bardeaux,Bardeaux,750.0,4968.23,2023
3832,20FR Chantier bardeaux,Bardeaux,750.0,8677.69,2023
3835,40FR Chantier Elastomère,Other,1250.0,20265.14,2023
3836,40FR Chantier Elastomère,Other,1250.0,20177.18,2023
3838,40FR Chantier Elastomère,Other,1050.0,17722.77,2023
3839,20FR Chantier bardeaux,Bardeaux,100.0,1084.79,2023
3840,21FR Options & travaux divers bardeaux,Bardeaux,230.0,1151.31,2023
3841,40FR Chantier Elastomère,Other,850.0,15020.83,2023
3842,40FR Chantier Elastomère,Other,750.0,40316.48,2023
3843,20FR Chantier bardeaux,Bardeaux,800.0,5469.97,2023
3849,20FR Chantier bardeaux,Bardeaux,950.0,6992.97,2023
3850,20FR Chantier bardeaux,Bardeaux,1250.0,7112.88,2023
3851,20FR Chantier bardeaux,Bardeaux,2850.0,15116.32,2023
3853,20FR Chantier bardeaux,Bardeaux,1300.0,7257.49,2023
3855,20FR Chantier bardeaux,Bardeaux,1310.0,6947.68,2023
3856,40FR Chantier Elastomère,Other,1550.0,19555.56,2023
3861,40FR Chantier Elastomère,Other,700.0,15173.89,2023
3865,20FR Chantier bardeaux,Bardeaux,1500.0,8573.31,2023
3866,20FR Chantier bardeaux,Bardeaux,1750.0,9980.5,2023
3867,40FR Chantier Elastomère,Other,1050.0,16383.08,2023
3868,20FR Chantier bardeaux,Bardeaux,1380.0,8234.46,2023
3872,40FR Chantier Elastomère,Other,165.0,5290.0,2023
3875,"Remise aux normes toitures de bardeaux (pontage, isolation, ventilation, jeu d'air)",Bardeaux,1440.0,4739.28,2023
3876,20FR Chantier bardeaux,Bardeaux,1200.0,8498.7,2023
3879,40FR Chantier Elastomère,Other,1120.0,18174.57,2023
3880,VELUX Puits de lumière fixe avec cadre intégré - ENERGY STAR®,Skylights,2400.0,1632.8,2023
3881,20FR Chantier bardeaux,Bardeaux,1300.0,8020.68,2023
